"","Date_time","Longitude_NTU","Latitude_NTU","Date","Time","Longitude","Latitude"
"24216","2018-01-08 21:38:55","11620.17952","4004.06932","2018-01-08","21:38:55",116.33832,40.0685922222222
"24217","2018-01-08 21:39:00","11620.17769","4004.07071","2018-01-08","21:39:00",116.338269166667,40.0686308333333
"24218","2018-01-08 21:39:05","11620.17533","4004.07265","2018-01-08","21:39:05",116.338203611111,40.0686847222222
"24219","2018-01-08 21:39:10","11620.17205","4004.07564","2018-01-08","21:39:10",116.3381125,40.0687677777778
"24220","2018-01-08 21:39:15","11620.16942","4004.07797","2018-01-08","21:39:15",116.338039444444,40.0688325
"24221","2018-01-08 21:39:20","11620.16818","4004.07805","2018-01-08","21:39:20",116.338005,40.0688347222222
"24222","2018-01-08 21:39:25","11620.16506","4004.07848","2018-01-08","21:39:25",116.337918333333,40.0688466666667
"24223","2018-01-08 21:39:30","11620.16274","4004.07679","2018-01-08","21:39:30",116.337853888889,40.0687997222222
"24224","2018-01-08 21:39:35","11620.15986","4004.07594","2018-01-08","21:39:35",116.337773888889,40.0687761111111
"24225","2018-01-08 21:39:40","11620.15349","4004.07772","2018-01-08","21:39:40",116.337596944444,40.0688255555556
"24226","2018-01-08 21:39:45","11620.14944","4004.07875","2018-01-08","21:39:45",116.337484444444,40.0688541666667
"24227","2018-01-08 21:39:50","11620.14537","4004.07916","2018-01-08","21:39:50",116.337371388889,40.0688655555555
"24228","2018-01-08 21:39:55","11620.14074","4004.081","2018-01-08","21:39:55",116.337242777778,40.0689166666667
"24229","2018-01-08 21:40:00","11620.13416","4004.08352","2018-01-08","21:40:00",116.33706,40.0689866666667
"24230","2018-01-08 21:40:05","11620.12932","4004.08546","2018-01-08","21:40:05",116.336925555556,40.0690405555556
"24231","2018-01-08 21:40:10","11620.12527","4004.08653","2018-01-08","21:40:10",116.336813055556,40.0690702777778
"24232","2018-01-08 21:40:15","11620.12137","4004.0872","2018-01-08","21:40:15",116.336704722222,40.0690888888889
"24233","2018-01-08 21:40:20","11620.11693","4004.08796","2018-01-08","21:40:20",116.336581388889,40.06911
"24234","2018-01-08 21:40:25","11620.11265","4004.08904","2018-01-08","21:40:25",116.3364625,40.06914
"24235","2018-01-08 21:40:30","11620.10703","4004.08974","2018-01-08","21:40:30",116.336306388889,40.0691594444444
"24236","2018-01-08 21:40:35","11620.10399","4004.09057","2018-01-08","21:40:35",116.336221944444,40.0691825
"24237","2018-01-08 21:40:40","11620.09903","4004.0907","2018-01-08","21:40:40",116.336084166667,40.0691861111111
"24238","2018-01-08 21:40:45","11620.09413","4004.09099","2018-01-08","21:40:45",116.335948055556,40.0691941666667
"24239","2018-01-08 21:40:50","11620.08917","4004.0909","2018-01-08","21:40:50",116.335810277778,40.0691916666667
"24240","2018-01-08 21:40:55","11620.08374","4004.09181","2018-01-08","21:40:55",116.335659444444,40.0692169444444
"24241","2018-01-08 21:41:00","11620.07825","4004.09109","2018-01-08","21:41:00",116.335506944444,40.0691969444444
"24242","2018-01-08 21:41:05","11620.0747","4004.09232","2018-01-08","21:41:05",116.335408333333,40.0692311111111
"24243","2018-01-08 21:41:10","11620.07176","4004.09117","2018-01-08","21:41:10",116.335326666667,40.0691991666667
"24244","2018-01-08 21:41:15","11620.06912","4004.08974","2018-01-08","21:41:15",116.335253333333,40.0691594444444
"24245","2018-01-08 21:41:20","11620.06618","4004.08665","2018-01-08","21:41:20",116.335171666667,40.0690736111111
"24246","2018-01-08 21:41:25","11620.0627","4004.08526","2018-01-08","21:41:25",116.335075,40.069035
"24247","2018-01-08 21:41:30","11620.0596","4004.08466","2018-01-08","21:41:30",116.334988888889,40.0690183333333
"24248","2018-01-08 21:41:40","11620.05773","4004.08769","2018-01-08","21:41:40",116.334936944444,40.0691025
"24249","2018-01-08 21:41:45","11620.05905","4004.09306","2018-01-08","21:41:45",116.334973611111,40.0692516666667
"36349","2018-01-09 14:30:05","11624.64427","4002.34555","2018-01-09","14:30:05",116.417896388889,40.0429319444444
"36350","2018-01-09 14:30:10","11624.64464","4002.34689","2018-01-09","14:30:10",116.417906666667,40.0429691666667
"36351","2018-01-09 14:30:15","11624.64646","4002.3469","2018-01-09","14:30:15",116.417957222222,40.0429694444444
"36352","2018-01-09 14:30:20","11624.6482","4002.36081","2018-01-09","14:30:20",116.418005555556,40.0433558333333
"36353","2018-01-09 14:30:25","11624.64922","4002.37846","2018-01-09","14:30:25",116.418033888889,40.0438461111111
"36354","2018-01-09 14:30:30","11624.64728","4002.37255","2018-01-09","14:30:30",116.41798,40.0436819444444
"36355","2018-01-09 14:30:35","11624.64616","4002.36727","2018-01-09","14:30:35",116.417948888889,40.0435352777778
"36356","2018-01-09 14:30:40","11624.64383","4002.34185","2018-01-09","14:30:40",116.417884166667,40.0428291666667
"36357","2018-01-09 14:30:45","11624.64217","4002.33322","2018-01-09","14:30:45",116.417838055556,40.0425894444444
"36358","2018-01-09 14:30:50","11624.64303","4002.33325","2018-01-09","14:30:50",116.417861944444,40.0425902777778
"36359","2018-01-09 14:30:55","11624.64488","4002.33263","2018-01-09","14:30:55",116.417913333333,40.0425730555556
"36360","2018-01-09 14:31:00","11624.64457","4002.33287","2018-01-09","14:31:00",116.417904722222,40.0425797222222
"36361","2018-01-09 14:31:05","11624.64425","4002.33339","2018-01-09","14:31:05",116.417895833333,40.0425941666667
"36362","2018-01-09 14:31:10","11624.64407","4002.33408","2018-01-09","14:31:10",116.417890833333,40.0426133333333
"36363","2018-01-09 14:31:15","11624.64381","4002.33467","2018-01-09","14:31:15",116.417883611111,40.0426297222222
"36364","2018-01-09 14:31:20","11624.64313","4002.33421","2018-01-09","14:31:20",116.417864722222,40.0426169444444
"36365","2018-01-09 14:31:25","11624.64221","4002.33506","2018-01-09","14:31:25",116.417839166667,40.0426405555556
"36366","2018-01-09 14:31:30","11624.64236","4002.33683","2018-01-09","14:31:30",116.417843333333,40.0426897222222
"36367","2018-01-09 14:31:35","11624.64326","4002.33703","2018-01-09","14:31:35",116.417868333333,40.0426952777778
"36368","2018-01-09 14:31:40","11624.64148","4002.32623","2018-01-09","14:31:40",116.417818888889,40.0423952777778
"36369","2018-01-09 14:31:45","11624.64133","4002.32907","2018-01-09","14:31:45",116.417814722222,40.0424741666667
"36370","2018-01-09 14:31:50","11624.64122","4002.3317","2018-01-09","14:31:50",116.417811666667,40.0425472222222
"36371","2018-01-09 14:31:55","11624.64103","4002.3338","2018-01-09","14:31:55",116.417806388889,40.0426055555556
"36372","2018-01-09 14:32:00","11624.64052","4002.33515","2018-01-09","14:32:00",116.417792222222,40.0426430555556
"36373","2018-01-09 14:32:05","11624.64001","4002.33713","2018-01-09","14:32:05",116.417778055556,40.0426980555555
"36374","2018-01-09 14:32:10","11624.64069","4002.33795","2018-01-09","14:32:10",116.417796944444,40.0427208333333
"36375","2018-01-09 14:32:15","11624.64019","4002.33852","2018-01-09","14:32:15",116.417783055556,40.0427366666667
"36376","2018-01-09 14:32:20","11624.63947","4002.33928","2018-01-09","14:32:20",116.417763055556,40.0427577777778
"36377","2018-01-09 14:32:25","11624.63942","4002.33982","2018-01-09","14:32:25",116.417761666667,40.0427727777778
"36378","2018-01-09 14:32:30","11624.639","4002.34028","2018-01-09","14:32:30",116.41775,40.0427855555556
"36379","2018-01-09 14:32:35","11624.63838","4002.34217","2018-01-09","14:32:35",116.417732777778,40.0428380555556
"36380","2018-01-09 14:32:40","11624.63762","4002.34401","2018-01-09","14:32:40",116.417711666667,40.0428891666667
"36381","2018-01-09 14:32:45","11624.63757","4002.34548","2018-01-09","14:32:45",116.417710277778,40.04293
"36382","2018-01-09 14:32:50","11624.63556","4002.34486","2018-01-09","14:32:50",116.417654444444,40.0429127777778
"36383","2018-01-09 14:32:55","11624.63172","4002.34866","2018-01-09","14:32:55",116.417547777778,40.0430183333333
"36384","2018-01-09 14:33:00","11624.63002","4002.35084","2018-01-09","14:33:00",116.417500555556,40.0430788888889
"36385","2018-01-09 14:33:05","11624.63055","4002.33834","2018-01-09","14:33:05",116.417515277778,40.0427316666667
"36386","2018-01-09 14:33:10","11624.62994","4002.34177","2018-01-09","14:33:10",116.417498333333,40.0428269444444
"36387","2018-01-09 14:33:15","11624.63143","4002.33938","2018-01-09","14:33:15",116.417539722222,40.0427605555555
"36388","2018-01-09 14:33:20","11624.63267","4002.34084","2018-01-09","14:33:20",116.417574166667,40.0428011111111
"36389","2018-01-09 14:33:25","11624.63487","4002.34381","2018-01-09","14:33:25",116.417635277778,40.0428836111111
"36390","2018-01-09 14:33:30","11624.6364","4002.34687","2018-01-09","14:33:30",116.417677777778,40.0429686111111
"36391","2018-01-09 14:33:35","11624.63765","4002.34772","2018-01-09","14:33:35",116.4177125,40.0429922222222
"36392","2018-01-09 14:33:40","11624.63738","4002.34573","2018-01-09","14:33:40",116.417705,40.0429369444444
"36393","2018-01-09 14:33:45","11624.63887","4002.3457","2018-01-09","14:33:45",116.417746388889,40.0429361111111
"36394","2018-01-09 14:33:50","11624.6411","4002.3477","2018-01-09","14:33:50",116.417808333333,40.0429916666667
"36395","2018-01-09 14:33:55","11624.64252","4002.34653","2018-01-09","14:33:55",116.417847777778,40.0429591666667
"36396","2018-01-09 14:34:00","11624.64292","4002.34507","2018-01-09","14:34:00",116.417858888889,40.0429186111111
"36397","2018-01-09 14:34:05","11624.64353","4002.33647","2018-01-09","14:34:05",116.417875833333,40.0426797222222
"36398","2018-01-09 14:34:10","11624.6459","4002.31319","2018-01-09","14:34:10",116.417941666667,40.0420330555555
"36399","2018-01-09 14:34:15","11624.64906","4002.30337","2018-01-09","14:34:15",116.418029444444,40.0417602777778
"36400","2018-01-09 14:34:20","11624.65154","4002.29871","2018-01-09","14:34:20",116.418098333333,40.0416308333333
"36401","2018-01-09 14:34:25","11624.65137","4002.30081","2018-01-09","14:34:25",116.418093611111,40.0416891666667
"36402","2018-01-09 14:34:30","11624.64812","4002.30321","2018-01-09","14:34:30",116.418003333333,40.0417558333333
"36403","2018-01-09 14:34:35","11624.6483","4002.29954","2018-01-09","14:34:35",116.418008333333,40.0416538888889
"36404","2018-01-09 14:34:40","11624.64949","4002.29958","2018-01-09","14:34:40",116.418041388889,40.041655
"36405","2018-01-09 14:34:45","11624.65122","4002.29765","2018-01-09","14:34:45",116.418089444444,40.0416013888889
"36406","2018-01-09 14:34:50","11624.65762","4002.28812","2018-01-09","14:34:50",116.418267222222,40.0413366666667
"36407","2018-01-09 14:34:55","11624.66504","4002.28197","2018-01-09","14:34:55",116.418473333333,40.0411658333333
"36408","2018-01-09 14:35:00","11624.66719","4002.28301","2018-01-09","14:35:00",116.418533055556,40.0411947222222
"36409","2018-01-09 14:35:05","11624.67058","4002.2806","2018-01-09","14:35:05",116.418627222222,40.0411277777778
"36410","2018-01-09 14:35:10","11624.66274","4002.28316","2018-01-09","14:35:10",116.418409444444,40.0411988888889
"36411","2018-01-09 14:35:15","11624.65646","4002.28628","2018-01-09","14:35:15",116.418235,40.0412855555555
"36412","2018-01-09 14:35:20","11624.65266","4002.28746","2018-01-09","14:35:20",116.418129444444,40.0413183333333
"36413","2018-01-09 14:35:25","11624.65091","4002.28957","2018-01-09","14:35:25",116.418080833333,40.0413769444444
"36414","2018-01-09 14:35:30","11624.64793","4002.29154","2018-01-09","14:35:30",116.417998055556,40.0414316666667
"36415","2018-01-09 14:35:35","11624.6471","4002.28996","2018-01-09","14:35:35",116.417975,40.0413877777778
"36416","2018-01-09 14:35:40","11624.64489","4002.29546","2018-01-09","14:35:40",116.417913611111,40.0415405555555
"36417","2018-01-09 14:35:45","11624.64446","4002.30001","2018-01-09","14:35:45",116.417901666667,40.0416669444444
"36418","2018-01-09 14:35:50","11624.64552","4002.29804","2018-01-09","14:35:50",116.417931111111,40.0416122222222
"36419","2018-01-09 14:35:55","11624.64589","4002.30051","2018-01-09","14:35:55",116.417941388889,40.0416808333333
"36420","2018-01-09 14:36:00","11624.64623","4002.3006","2018-01-09","14:36:00",116.417950833333,40.0416833333333
"36421","2018-01-09 14:36:05","11624.64492","4002.30237","2018-01-09","14:36:05",116.417914444444,40.0417325
"36422","2018-01-09 14:36:10","11624.64589","4002.30583","2018-01-09","14:36:10",116.417941388889,40.0418286111111
"36423","2018-01-09 14:36:15","11624.64361","4002.31053","2018-01-09","14:36:15",116.417878055556,40.0419591666667
"36424","2018-01-09 14:36:20","11624.64088","4002.31547","2018-01-09","14:36:20",116.417802222222,40.0420963888889
"36425","2018-01-09 14:36:25","11624.63833","4002.31775","2018-01-09","14:36:25",116.417731388889,40.0421597222222
"36426","2018-01-09 14:36:30","11624.6367","4002.31986","2018-01-09","14:36:30",116.417686111111,40.0422183333333
"36427","2018-01-09 14:36:35","11624.63691","4002.32215","2018-01-09","14:36:35",116.417691944444,40.0422819444444
"36428","2018-01-09 14:36:40","11624.63712","4002.32361","2018-01-09","14:36:40",116.417697777778,40.0423225
"36429","2018-01-09 14:36:45","11624.63872","4002.32524","2018-01-09","14:36:45",116.417742222222,40.0423677777778
"36430","2018-01-09 14:36:50","11624.63956","4002.32657","2018-01-09","14:36:50",116.417765555556,40.0424047222222
"36431","2018-01-09 14:36:55","11624.63941","4002.32864","2018-01-09","14:36:55",116.417761388889,40.0424622222222
"36432","2018-01-09 14:37:00","11624.64177","4002.31498","2018-01-09","14:37:00",116.417826944444,40.0420827777778
"36433","2018-01-09 14:37:05","11624.64305","4002.31153","2018-01-09","14:37:05",116.4178625,40.0419869444444
"36434","2018-01-09 14:37:10","11624.64409","4002.3085","2018-01-09","14:37:10",116.417891388889,40.0419027777778
"36435","2018-01-09 14:37:15","11624.64436","4002.30846","2018-01-09","14:37:15",116.417898888889,40.0419016666667
"36436","2018-01-09 14:37:20","11624.64348","4002.30921","2018-01-09","14:37:20",116.417874444444,40.0419225
"36437","2018-01-09 14:37:25","11624.64324","4002.31218","2018-01-09","14:37:25",116.417867777778,40.042005
"36438","2018-01-09 14:37:30","11624.644","4002.31495","2018-01-09","14:37:30",116.417888888889,40.0420819444444
"36439","2018-01-09 14:37:35","11624.64429","4002.31715","2018-01-09","14:37:35",116.417896944444,40.0421430555555
"36440","2018-01-09 14:37:40","11624.64252","4002.32089","2018-01-09","14:37:40",116.417847777778,40.0422469444444
"36441","2018-01-09 14:37:45","11624.64215","4002.32309","2018-01-09","14:37:45",116.4178375,40.0423080555556
"36442","2018-01-09 14:37:50","11624.64345","4002.32372","2018-01-09","14:37:50",116.417873611111,40.0423255555555
"36443","2018-01-09 14:37:55","11624.64362","4002.32291","2018-01-09","14:37:55",116.417878333333,40.0423030555555
"36444","2018-01-09 14:38:00","11624.64459","4002.3231","2018-01-09","14:38:00",116.417905277778,40.0423083333333
"36445","2018-01-09 14:38:05","11624.64798","4002.31697","2018-01-09","14:38:05",116.417999444444,40.0421380555555
"36446","2018-01-09 14:38:10","11624.64846","4002.31584","2018-01-09","14:38:10",116.418012777778,40.0421066666667
"36447","2018-01-09 14:38:15","11624.64882","4002.31713","2018-01-09","14:38:15",116.418022777778,40.0421425
"36448","2018-01-09 14:38:20","11624.64937","4002.31835","2018-01-09","14:38:20",116.418038055556,40.0421763888889
"36449","2018-01-09 14:38:25","11624.64825","4002.32008","2018-01-09","14:38:25",116.418006944444,40.0422244444444
"36450","2018-01-09 14:38:30","11624.64867","4002.31542","2018-01-09","14:38:30",116.418018611111,40.042095
"36451","2018-01-09 14:38:35","11624.65029","4002.31108","2018-01-09","14:38:35",116.418063611111,40.0419744444444
"36452","2018-01-09 14:38:40","11624.65022","4002.31236","2018-01-09","14:38:40",116.418061666667,40.04201
"36453","2018-01-09 14:38:45","11624.64673","4002.31691","2018-01-09","14:38:45",116.417964722222,40.0421363888889
"36454","2018-01-09 14:38:50","11624.64191","4002.32037","2018-01-09","14:38:50",116.417830833333,40.0422325
"36455","2018-01-09 14:38:55","11624.64142","4002.32317","2018-01-09","14:38:55",116.417817222222,40.0423102777778
"36456","2018-01-09 14:39:00","11624.6385","4002.3273","2018-01-09","14:39:00",116.417736111111,40.042425
"36457","2018-01-09 14:39:05","11624.63906","4002.32674","2018-01-09","14:39:05",116.417751666667,40.0424094444444
"36458","2018-01-09 14:39:10","11624.63732","4002.32761","2018-01-09","14:39:10",116.417703333333,40.0424336111111
"36459","2018-01-09 14:39:15","11624.6361","4002.3312","2018-01-09","14:39:15",116.417669444444,40.0425333333333
"36460","2018-01-09 14:39:20","11624.63526","4002.33242","2018-01-09","14:39:20",116.417646111111,40.0425672222222
"36461","2018-01-09 14:39:25","11624.63217","4002.33652","2018-01-09","14:39:25",116.417560277778,40.0426811111111
"36462","2018-01-09 14:39:30","11624.63015","4002.33809","2018-01-09","14:39:30",116.417504166667,40.0427247222222
"36463","2018-01-09 14:39:35","11624.63166","4002.3379","2018-01-09","14:39:35",116.417546111111,40.0427194444444
"36464","2018-01-09 14:39:40","11624.63477","4002.33792","2018-01-09","14:39:40",116.4176325,40.04272
"36465","2018-01-09 14:39:45","11624.63634","4002.3368","2018-01-09","14:39:45",116.417676111111,40.0426888888889
"36466","2018-01-09 14:39:50","11624.64171","4002.32761","2018-01-09","14:39:50",116.417825277778,40.0424336111111
"36467","2018-01-09 14:39:55","11624.64383","4002.32072","2018-01-09","14:39:55",116.417884166667,40.0422422222222
"36468","2018-01-09 14:40:00","11624.64261","4002.31946","2018-01-09","14:40:00",116.417850277778,40.0422072222222
"36469","2018-01-09 14:40:05","11624.64057","4002.32162","2018-01-09","14:40:05",116.417793611111,40.0422672222222
"36470","2018-01-09 14:40:10","11624.64043","4002.32175","2018-01-09","14:40:10",116.417789722222,40.0422708333333
"36471","2018-01-09 14:40:15","11624.64197","4002.32239","2018-01-09","14:40:15",116.4178325,40.0422886111111
"36472","2018-01-09 14:40:20","11624.64141","4002.32377","2018-01-09","14:40:20",116.417816944444,40.0423269444444
"36473","2018-01-09 14:40:25","11624.64086","4002.32516","2018-01-09","14:40:25",116.417801666667,40.0423655555556
"36474","2018-01-09 14:40:30","11624.64031","4002.32703","2018-01-09","14:40:30",116.417786388889,40.0424175
"36475","2018-01-09 14:40:35","11624.64054","4002.33445","2018-01-09","14:40:35",116.417792777778,40.0426236111111
"36476","2018-01-09 14:40:40","11624.64121","4002.33822","2018-01-09","14:40:40",116.417811388889,40.0427283333333
"36477","2018-01-09 14:40:45","11624.64637","4002.31582","2018-01-09","14:40:45",116.417954722222,40.0421061111111
"36478","2018-01-09 14:40:50","11624.64998","4002.30051","2018-01-09","14:40:50",116.418055,40.0416808333333
"36479","2018-01-09 14:40:55","11624.65177","4002.29613","2018-01-09","14:40:55",116.418104722222,40.0415591666667
"36480","2018-01-09 14:41:00","11624.6531","4002.29011","2018-01-09","14:41:00",116.418141666667,40.0413919444444
"36481","2018-01-09 14:41:05","11624.65515","4002.28931","2018-01-09","14:41:05",116.418198611111,40.0413697222222
"36482","2018-01-09 14:41:10","11624.65167","4002.29586","2018-01-09","14:41:10",116.418101944444,40.0415516666667
"36483","2018-01-09 14:41:15","11624.64386","4002.31148","2018-01-09","14:41:15",116.417885,40.0419855555555
"36484","2018-01-09 14:41:20","11624.63318","4002.32442","2018-01-09","14:41:20",116.417588333333,40.042345
"36485","2018-01-09 14:41:25","11624.62938","4002.32811","2018-01-09","14:41:25",116.417482777778,40.0424475
"36486","2018-01-09 14:41:30","11624.62788","4002.33242","2018-01-09","14:41:30",116.417441111111,40.0425672222222
"36487","2018-01-09 14:41:35","11624.6353","4002.32227","2018-01-09","14:41:35",116.417647222222,40.0422852777778
"36488","2018-01-09 14:41:40","11624.64139","4002.31103","2018-01-09","14:41:40",116.417816388889,40.0419730555556
"36489","2018-01-09 14:41:45","11624.64259","4002.31283","2018-01-09","14:41:45",116.417849722222,40.0420230555556
"36490","2018-01-09 14:41:50","11624.64749","4002.31203","2018-01-09","14:41:50",116.417985833333,40.0420008333333
"36491","2018-01-09 14:41:55","11624.65151","4002.30615","2018-01-09","14:41:55",116.4180975,40.0418375
"36492","2018-01-09 14:42:00","11624.65221","4002.29992","2018-01-09","14:42:00",116.418116944444,40.0416644444444
"36493","2018-01-09 14:42:05","11624.65218","4002.29548","2018-01-09","14:42:05",116.418116111111,40.0415411111111
"36494","2018-01-09 14:42:10","11624.65288","4002.29742","2018-01-09","14:42:10",116.418135555556,40.041595
"36495","2018-01-09 14:42:15","11624.65322","4002.30003","2018-01-09","14:42:15",116.418145,40.0416675
"36496","2018-01-09 14:42:20","11624.65432","4002.29939","2018-01-09","14:42:20",116.418175555556,40.0416497222222
"36497","2018-01-09 14:42:25","11624.66054","4002.29772","2018-01-09","14:42:25",116.418348333333,40.0416033333333
"36498","2018-01-09 14:42:30","11624.65903","4002.30235","2018-01-09","14:42:30",116.418306388889,40.0417319444444
"36499","2018-01-09 14:42:35","11624.65378","4002.3084","2018-01-09","14:42:35",116.418160555556,40.0419
"36500","2018-01-09 14:42:40","11624.65345","4002.31037","2018-01-09","14:42:40",116.418151388889,40.0419547222222
"36501","2018-01-09 14:42:45","11624.65636","4002.30429","2018-01-09","14:42:45",116.418232222222,40.0417858333333
"36502","2018-01-09 14:42:50","11624.6597","4002.29869","2018-01-09","14:42:50",116.418325,40.0416302777778
"36503","2018-01-09 14:42:55","11624.66248","4002.29561","2018-01-09","14:42:55",116.418402222222,40.0415447222222
"36504","2018-01-09 14:43:00","11624.66299","4002.29061","2018-01-09","14:43:00",116.418416388889,40.0414058333333
"36505","2018-01-09 14:43:05","11624.66287","4002.28501","2018-01-09","14:43:05",116.418413055556,40.0412502777778
"36506","2018-01-09 14:43:10","11624.66389","4002.28617","2018-01-09","14:43:10",116.418441388889,40.0412825
"36507","2018-01-09 14:43:15","11624.66309","4002.2892","2018-01-09","14:43:15",116.418419166667,40.0413666666667
"36508","2018-01-09 14:43:20","11624.65853","4002.29104","2018-01-09","14:43:20",116.4182925,40.0414177777778
"36509","2018-01-09 14:43:25","11624.65508","4002.29318","2018-01-09","14:43:25",116.418196666667,40.0414772222222
"36510","2018-01-09 14:43:30","11624.6512","4002.30067","2018-01-09","14:43:30",116.418088888889,40.0416852777778
"36511","2018-01-09 14:43:35","11624.64853","4002.30915","2018-01-09","14:43:35",116.418014722222,40.0419208333333
"36512","2018-01-09 14:43:40","11624.65112","4002.30938","2018-01-09","14:43:40",116.418086666667,40.0419272222222
"36513","2018-01-09 14:43:45","11624.65602","4002.29679","2018-01-09","14:43:45",116.418222777778,40.0415775
"36514","2018-01-09 14:43:50","11624.65755","4002.28871","2018-01-09","14:43:50",116.418265277778,40.0413530555555
"36515","2018-01-09 14:43:55","11624.65971","4002.28585","2018-01-09","14:43:55",116.418325277778,40.0412736111111
"36516","2018-01-09 14:44:00","11624.66001","4002.28701","2018-01-09","14:44:00",116.418333611111,40.0413058333333
"36517","2018-01-09 14:44:05","11624.65952","4002.28842","2018-01-09","14:44:05",116.41832,40.041345
"36518","2018-01-09 14:44:10","11624.65934","4002.28859","2018-01-09","14:44:10",116.418315,40.0413497222222
"36519","2018-01-09 14:44:15","11624.65749","4002.29077","2018-01-09","14:44:15",116.418263611111,40.0414102777778
"36520","2018-01-09 14:44:20","11624.65469","4002.29605","2018-01-09","14:44:20",116.418185833333,40.0415569444444
"36521","2018-01-09 14:44:25","11624.65457","4002.29641","2018-01-09","14:44:25",116.4181825,40.0415669444444
"36522","2018-01-09 14:44:30","11624.64849","4002.30474","2018-01-09","14:44:30",116.418013611111,40.0417983333333
"36523","2018-01-09 14:44:35","11624.64869","4002.30048","2018-01-09","14:44:35",116.418019166667,40.04168
"36524","2018-01-09 14:44:40","11624.65177","4002.29817","2018-01-09","14:44:40",116.418104722222,40.0416158333333
"36525","2018-01-09 14:44:45","11624.6514","4002.30003","2018-01-09","14:44:45",116.418094444444,40.0416675
"36526","2018-01-09 14:44:50","11624.65001","4002.30577","2018-01-09","14:44:50",116.418055833333,40.0418269444444
"36527","2018-01-09 14:44:55","11624.65069","4002.30681","2018-01-09","14:44:55",116.418074722222,40.0418558333333
"36528","2018-01-09 14:45:00","11624.65146","4002.30998","2018-01-09","14:45:00",116.418096111111,40.0419438888889
"36529","2018-01-09 14:45:05","11624.6502","4002.31282","2018-01-09","14:45:05",116.418061111111,40.0420227777778
"36530","2018-01-09 14:45:10","11624.65025","4002.31229","2018-01-09","14:45:10",116.4180625,40.0420080555555
"36531","2018-01-09 14:45:15","11624.65032","4002.30452","2018-01-09","14:45:15",116.418064444444,40.0417922222222
"36532","2018-01-09 14:45:20","11624.65103","4002.30159","2018-01-09","14:45:20",116.418084166667,40.0417108333333
"36533","2018-01-09 14:45:25","11624.65042","4002.30768","2018-01-09","14:45:25",116.418067222222,40.04188
"36534","2018-01-09 14:45:30","11624.64889","4002.31396","2018-01-09","14:45:30",116.418024722222,40.0420544444444
"36535","2018-01-09 14:45:35","11624.64735","4002.31733","2018-01-09","14:45:35",116.417981944444,40.0421480555556
"36536","2018-01-09 14:45:40","11624.64696","4002.3217","2018-01-09","14:45:40",116.417971111111,40.0422694444444
"36537","2018-01-09 14:45:45","11624.64661","4002.32847","2018-01-09","14:45:45",116.417961388889,40.0424575
"36538","2018-01-09 14:45:50","11624.64765","4002.32805","2018-01-09","14:45:50",116.417990277778,40.0424458333333
"36539","2018-01-09 14:45:55","11624.64764","4002.33048","2018-01-09","14:45:55",116.41799,40.0425133333333
"36540","2018-01-09 14:46:00","11624.64702","4002.33007","2018-01-09","14:46:00",116.417972777778,40.0425019444444
"36541","2018-01-09 14:46:05","11624.64909","4002.32769","2018-01-09","14:46:05",116.418030277778,40.0424358333333
"36542","2018-01-09 14:46:10","11624.6501","4002.32146","2018-01-09","14:46:10",116.418058333333,40.0422627777778
"36543","2018-01-09 14:46:15","11624.64941","4002.32145","2018-01-09","14:46:15",116.418039166667,40.0422625
"36544","2018-01-09 14:46:20","11624.64989","4002.32301","2018-01-09","14:46:20",116.4180525,40.0423058333333
"36545","2018-01-09 14:46:25","11624.649","4002.32524","2018-01-09","14:46:25",116.418027777778,40.0423677777778
"36546","2018-01-09 14:46:30","11624.648","4002.32692","2018-01-09","14:46:30",116.418,40.0424144444444
"36547","2018-01-09 14:46:35","11624.64691","4002.32639","2018-01-09","14:46:35",116.417969722222,40.0423997222222
"36548","2018-01-09 14:46:40","11624.64655","4002.32768","2018-01-09","14:46:40",116.417959722222,40.0424355555555
"36549","2018-01-09 14:46:45","11624.64616","4002.32969","2018-01-09","14:46:45",116.417948888889,40.0424913888889
"36550","2018-01-09 14:46:50","11624.64589","4002.33232","2018-01-09","14:46:50",116.417941388889,40.0425644444444
"36551","2018-01-09 14:46:55","11624.64444","4002.33456","2018-01-09","14:46:55",116.417901111111,40.0426266666667
"36552","2018-01-09 14:47:00","11624.64488","4002.33702","2018-01-09","14:47:00",116.417913333333,40.042695
"36553","2018-01-09 14:47:05","11624.64492","4002.33969","2018-01-09","14:47:05",116.417914444444,40.0427691666667
"36554","2018-01-09 14:47:10","11624.64428","4002.34432","2018-01-09","14:47:10",116.417896666667,40.0428977777778
"36555","2018-01-09 14:47:15","11624.64426","4002.34814","2018-01-09","14:47:15",116.417896111111,40.0430038888889
"36556","2018-01-09 14:47:20","11624.64425","4002.34812","2018-01-09","14:47:20",116.417895833333,40.0430033333333
"36557","2018-01-09 14:47:25","11624.6437","4002.34668","2018-01-09","14:47:25",116.417880555556,40.0429633333333
"36558","2018-01-09 14:47:30","11624.64531","4002.34649","2018-01-09","14:47:30",116.417925277778,40.0429580555555
"36559","2018-01-09 14:47:35","11624.64612","4002.34679","2018-01-09","14:47:35",116.417947777778,40.0429663888889
"36560","2018-01-09 14:47:40","11624.64654","4002.34255","2018-01-09","14:47:40",116.417959444444,40.0428486111111
"36561","2018-01-09 14:47:45","11624.64714","4002.33992","2018-01-09","14:47:45",116.417976111111,40.0427755555555
